xData,yData
1098.0,-547.6426422595978
1099.0,-511.1548826098442
1100.0,-521.4173689484596
1101.0,-510.5198606848717
1102.0,15.0
1103.0,-536.0614448785782
1104.0,-518.239414691925
1105.0,-520.4324394464493
1106.0,-510.5134427547455
1107.0,-525.0782012939453
1108.0,-522.9212433099747
1109.0,-556.8755626678467
1110.0,-508.4264934062958
1111.0,-523.6810311675072
1112.0,-523.3059987425804
1113.0,-530.7767778635025
1114.0,-103.0
1115.0,-513.0252033472061
1116.0,-511.25978380441666
1117.0,-526.2711554765701
1118.0,-22.0
1119.0,-513.4134992957115
1120.0,-513.5727673768997
1121.0,-547.1258163452148
1122.0,32.0
1123.0,-4.0
1124.0,-46.0
1125.0,-511.68667301535606
1126.0,37.0
1127.0,-521.4394152164459
1128.0,-537.0534598827362
1129.0,-520.6007599830627
1130.0,-523.9327549934387
1131.0,-515.5308470129967
1132.0,-527.0187318325043
1133.0,-516.3592502474785
1134.0,-507.636658847332
1135.0,-525.8758246898651
1136.0,-107.0
1137.0,-532.563179731369
1138.0,-512.4537982046604
1139.0,-508.4740735590458
1140.0,-522.0344513654709
1141.0,-527.2209912538528
1142.0,-512.2631825506687
1143.0,-516.4118006825447
1144.0,-541.8231964111328
1145.0,-534.5998466014862
1146.0,-510.6508731842041
1147.0,-534.2396974563599
1148.0,-520.1307013630867
1149.0,-528.2995730638504
1150.0,-503.6480978131294
1151.0,-232.0
1152.0,-45.0
1153.0,-514.1958266496658
1154.0,-76.0
1155.0,-506.1988774687052
1156.0,-507.5899250805378
1157.0,-511.7855295538902
1158.0,-517.8446635603905
1159.0,-506.6621281206608
1160.0,-149.0
1161.0,-523.5941424965858
1162.0,-513.3076846599579
1163.0,-510.4684688150883
1164.0,-537.52880692482
1165.0,-509.9420428276062
1166.0,-555.4039716720581
1167.0,-509.30921733379364
1168.0,-507.95884132385254
1169.0,-515.1808798313141
1170.0,-514.7154673933983
1171.0,-556.5512776374817
1172.0,-43.0
1173.0,-528.1360685825348
1174.0,-551.2869894504547
1175.0,-520.5039858818054
1176.0,-511.0264450311661
1177.0,-11.0
1178.0,-513.4152680635452
1179.0,-517.5468415021896
1180.0,-538.314887881279
1181.0,-506.86776861548424
1182.0,-511.86929792165756
1183.0,-508.26833844184875
1184.0,-524.3691012263298
1185.0,51.0
1186.0,-512.6748248934746
1187.0,-517.3525676131248
1188.0,-544.1151887178421
1189.0,-25.0
1190.0,-545.626226067543
1191.0,-531.1162710189819
1192.0,-547.3341852426529
1193.0,-214.0
1194.0,-512.9335179924965
1195.0,-516.9284611940384
1196.0,-513.8112157583237
1197.0,-530.293819308281
1198.0,-517.0474752783775
1199.0,-510.6156148016453
1200.0,-521.1352035403252
1201.0,-505.6615635752678
1202.0,-508.91787335276604
1203.0,-508.4203191101551
1204.0,-509.27271842956543
1205.0,-524.7436627745628
1206.0,-542.5121754407883
1207.0,-126.0
1208.0,-533.6359590291977
1209.0,-524.9839305877686
1210.0,-510.43296977877617
1211.0,-514.683885872364
1212.0,-517.0501172542572
1213.0,-524.4812235236168
1214.0,-71.0
1215.0,-57.0
1216.0,-515.4311805963516
1217.0,-513.9982759952545
1218.0,-524.8762965202332
1219.0,-510.94270050525665
1220.0,-518.8684806227684
1221.0,-531.4633160829544
1222.0,-520.2164143323898
1223.0,-509.2645153403282
1224.0,-526.4570385217667
1225.0,-515.2220472693443
1226.0,-506.62064775824547
1227.0,-544.3772584199905
1228.0,-517.2241270542145
1229.0,-512.1364742517471
1230.0,-525.0645905733109
1231.0,-531.6454708576202
1232.0,-505.17004132270813
1233.0,-32.0
1234.0,-6.0
1235.0,-524.7439652681351
1236.0,-137.0
1237.0,-523.855847120285
1238.0,-511.06704249978065
1239.0,-503.3796366304159
1240.0,-529.6440720558167
1241.0,-533.1372290849686
1242.0,-511.73062324523926
1243.0,-519.4544151425362
1244.0,-509.2014893889427
1245.0,-522.9212254285812
1246.0,-179.0
1247.0,-518.4567958116531
1248.0,-509.1868132352829
1249.0,-376.0
1250.0,-517.1904936432838
1251.0,-46.0
1252.0,-512.8333523869514
1253.0,-506.11326545476913
1254.0,-514.6881893277168
1255.0,-548.7342715263367
1256.0,-510.1904794573784
1257.0,-547.9547262191772
1258.0,-514.1706719994545
1259.0,-510.77286899089813
1260.0,-503.6767724901438
1261.0,-508.03769156336784
1262.0,-509.9661648273468
1263.0,-508.67405757308006
1264.0,-532.7426820993423
1265.0,-525.0258982181549
1266.0,-284.0
1267.0,-69.0
1268.0,-522.4040076136589
1269.0,-319.0
1270.0,-563.2860660552979
1271.0,-513.6850997805595
1272.0,-538.8796955347061
1273.0,-60.0
1274.0,-513.0859062075615
1275.0,-11.0
1276.0,-373.0
1277.0,-546.6626018285751
1278.0,-532.2210252285004
1279.0,-97.0
1280.0,-505.1367189735174
1281.0,-527.7882128953934
1282.0,-505.2641399204731
1283.0,-522.6386278867722
1284.0,-540.8738434314728
1285.0,-515.4694333672523
1286.0,-538.8063490390778
1287.0,-523.2091918587685
1288.0,1.0
1289.0,-513.7333169579506
1290.0,-515.1201501488686
1291.0,-518.7186270952225
1292.0,-548.9599823951721
1293.0,10.0
1294.0,-522.3591864109039
1295.0,-510.57906970381737
1296.0,-515.304733812809
1297.0,-525.5912899971008
1298.0,-537.9665315151215
1299.0,-534.0245753526688
1300.0,-526.3866811990738
1301.0,-554.6820282936096
1302.0,-509.2638663947582
1303.0,-34.0
1304.0,-509.5291845500469
1305.0,-505.8521691709757
1306.0,24.0
1307.0,-541.3068771362305
1308.0,-522.9763209819794
1309.0,13.0
1310.0,-514.2820686101913
1311.0,-509.66086089611053
1312.0,-544.6608334779739
1313.0,-508.26588049530983
1314.0,-521.285730600357
1315.0,-508.7871193885803
1316.0,-520.9699615836143
1317.0,-504.7034915536642
1318.0,-524.515688419342
1319.0,18.0
1320.0,-533.7980210781097
1321.0,-517.2095060348511
1322.0,-512.9733309149742
1323.0,-119.0
1324.0,-523.3123660087585
1325.0,-525.472566485405
1326.0,-526.3601064682007
1327.0,-218.0
1328.0,-507.8840158879757
1329.0,-27.0
1330.0,-521.3638246059418
1331.0,-505.2898798137903
1332.0,-503.37998270988464
1333.0,-38.0
1334.0,-511.08075603842735
1335.0,-542.8703188896179
1336.0,-525.3704696893692
1337.0,-277.0
1338.0,-51.0
1339.0,-111.0
1340.0,-24.0
1341.0,-520.9837600588799
1342.0,-578.3725798130035
1343.0,-32.0
1344.0,-24.0
1345.0,-7.0
1346.0,-529.9095898866653
1347.0,-74.0
1348.0,-533.0604404211044
1349.0,-510.35485342144966
1350.0,-511.35660633444786
1351.0,-524.045430123806
1352.0,11.0
1353.0,-510.3920750319958
1354.0,-518.5131922364235
1355.0,-512.2655965387821
1356.0,-78.0
1357.0,-538.4412258863449
1358.0,-326.0
1359.0,-546.8394368886948
1360.0,-514.6391615271568
1361.0,-552.5607585906982
1362.0,-521.4365407824516
1363.0,-507.19343945384026
1364.0,-29.0
1365.0,-508.3399049937725
1366.0,19.0
1367.0,-508.0293796956539
1368.0,10.0
1369.0,-524.0345895290375
1370.0,-508.65809991955757
1371.0,-515.0005266070366
1372.0,-503.1580589711666
1373.0,-507.1411669254303
1374.0,-77.0
1375.0,-77.0
1376.0,-503.5010002553463
1377.0,-161.0
1378.0,-94.0
1379.0,-155.0
1380.0,-52.0
1381.0,-525.629860162735
1382.0,-140.0
1383.0,-506.8706765770912
1384.0,-524.0886092185974
1385.0,-208.0
1386.0,-505.9377256780863
1387.0,-507.8244999051094
1388.0,-518.7626615166664
1389.0,-517.0975804328918
1390.0,-12.0
1391.0,-508.19345340132713
1392.0,-513.2022380828857
1393.0,-81.0
1394.0,-512.5198751688004
1395.0,-535.3186428546906
1396.0,-163.0
1397.0,-308.0
1398.0,-517.6568806171417
1399.0,-534.2483401298523
1400.0,-364.0
1401.0,-511.40988543629646
1402.0,-504.02886271476746
1403.0,-542.8940415382385
1404.0,-511.7341101169586
1405.0,-524.2801666259766
1406.0,-515.8750683069229
1407.0,-528.2374858856201
1408.0,-509.0330645442009
1409.0,-528.471365571022
1410.0,-357.0
1411.0,-522.8227317333221
1412.0,-518.2342663407326
1413.0,-528.5063773393631
1414.0,-512.6716956496239
1415.0,-526.8493145704269
1416.0,-146.0
1417.0,-528.0563920736313
1418.0,-515.0733888149261
1419.0,-509.94957908988
1420.0,-505.8767344802618
1421.0,-252.0
1422.0,-540.1955217123032
1423.0,-528.4500300884247
1424.0,-507.9039342701435
1425.0,14.0
1426.0,-523.3696460723877
1427.0,-84.0
1428.0,-543.341675400734
1429.0,-532.6697796583176
1430.0,-552.207338809967
1431.0,-522.6214617490768
1432.0,-523.4127566218376
1433.0,-503.0253779143095
1434.0,-512.2855253517628
1435.0,-75.0
1436.0,-506.1035230755806
1437.0,-88.0
1438.0,-532.0056796073914
1439.0,-519.6394011378288
1440.0,-214.0
1441.0,-41.0
1442.0,27.0
1443.0,-173.0
1444.0,-530.7369530200958
1445.0,-561.8980824947357
1446.0,-512.9378318786621
1447.0,0.0
1448.0,-96.0
1449.0,-42.0
1450.0,-512.2839011251926
1451.0,13.0
1452.0,4.0
1453.0,-539.3758058547974
1454.0,-507.3817275464535
1455.0,-504.0320962667465
1456.0,-75.0
1457.0,-507.42509737610817
1458.0,14.0
1459.0,-37.0
1460.0,-529.5104324817657
1461.0,-93.0
1462.0,-513.2788076996803
1463.0,-516.5002435445786
1464.0,-287.0
1465.0,-528.519007563591
1466.0,-518.2148292660713
1467.0,-554.9433708190918
1468.0,-505.3737085312605
1469.0,-231.0
1470.0,-541.913253068924
1471.0,44.0
1472.0,-222.0
1473.0,-524.846239387989
1474.0,-529.0447622537613
1475.0,-537.4766767024994
1476.0,-548.5112428665161
1477.0,-539.2256915569305
1478.0,-514.6820202469826
1479.0,-533.0041289329529
1480.0,-513.0804181098938
1481.0,-509.4056658446789
1482.0,-109.0
1483.0,-515.8588156104088
1484.0,-512.5871062278748
1485.0,-94.0
1486.0,-31.0
1487.0,-511.68353259563446
1488.0,-93.0
1489.0,-41.0
1490.0,-137.0
1491.0,-509.0520977973938
1492.0,-359.0
1493.0,4.0
1494.0,-262.0
1495.0,-16.0
1496.0,-524.0831226110458
1497.0,-515.0150582194328
1498.0,-66.0
1499.0,-123.0
1500.0,-39.0
1501.0,-507.81453996896744
1502.0,-507.2799913585186
1503.0,-86.0
1504.0,-527.0409196615219
1505.0,-49.0
1506.0,-65.0
1507.0,-50.0
1508.0,-42.0
1509.0,-506.96392953395844
1510.0,-519.0050184726715
1511.0,-532.1956962347031
1512.0,-33.0
1513.0,-61.0
1514.0,-523.3210638165474
1515.0,-509.0098865330219
1516.0,-131.0
1517.0,-518.2590112090111
1518.0,-519.3798184394836
1519.0,-508.6780399084091
1520.0,-21.0
1521.0,-4.0
1522.0,-522.412633895874
1523.0,-508.7707579135895
1524.0,-509.24233943223953
1525.0,-116.0
1526.0,-516.6910097002983
1527.0,-12.0
1528.0,4.0
1529.0,-520.8382040262222
1530.0,-515.2972653508186
1531.0,-107.0
1532.0,-522.4579736590385
1533.0,34.0
1534.0,-11.0
1535.0,-42.0
1536.0,-51.0
1537.0,-510.2903440594673
1538.0,-77.0
1539.0,-517.4100428819656
1540.0,-524.597530066967
1541.0,-29.0
1542.0,-547.0519304275513
1543.0,-25.0
1544.0,3.0
1545.0,1.0
1546.0,-529.412367939949
1547.0,-522.814168035984
1548.0,-111.0
1549.0,-527.6851862668991
1550.0,-116.0
1551.0,-519.6175009012222
1552.0,-513.4742066264153
1553.0,-41.0
1554.0,-520.0949966907501
1555.0,-80.0
1556.0,-46.0
1557.0,27.0
1558.0,-160.0
1559.0,-48.0
1560.0,-115.0
1561.0,-214.0
1562.0,-77.0
1563.0,-25.0
1564.0,-48.0
1565.0,-87.0
1566.0,-44.0
1567.0,-513.7436047196388
1568.0,-521.8039855360985
1569.0,3.0
1570.0,-67.0
1571.0,-26.0
1572.0,-509.16701182723045
1573.0,-519.5023536682129
1574.0,-2.0
1575.0,-517.9724350571632
1576.0,-519.6509063243866
1577.0,-75.0
1578.0,-93.0
1579.0,-61.0
1580.0,-513.6810824275017
1581.0,-520.4009220004082
1582.0,-24.0
1583.0,-1.0
1584.0,-44.0
1585.0,-509.5046825706959
1586.0,-520.3713834285736
1587.0,-511.79559901356697
1588.0,-31.0
1589.0,-119.0
1590.0,-93.0
1591.0,-12.0
1592.0,-525.4546850919724
1593.0,-50.0
1594.0,-22.0
1595.0,-553.2796561717987
1596.0,-294.0
1597.0,-1.0
1598.0,-521.8484491109848
1599.0,-31.0
1600.0,-506.85589984059334
1601.0,-532.2791337966919
1602.0,5.0
1603.0,-516.4628565311432
1604.0,-240.0
1605.0,-513.740985095501
1606.0,-517.4837470054626
1607.0,-512.1461234986782
1608.0,-52.0
1609.0,-34.0
1610.0,-511.8265889585018
1611.0,-63.0
1612.0,-80.0
1613.0,-2.0
1614.0,-32.0
1615.0,-508.5128650069237
1616.0,-120.0
1617.0,-513.1773009896278
1618.0,-287.0
1619.0,-142.0
1620.0,-511.7014139890671
1621.0,-15.0
1622.0,6.0
1623.0,-506.8679928779602
1624.0,-332.0
1625.0,-518.5443639755249
1626.0,-522.0655456185341
1627.0,-512.2272290289402
1628.0,-523.8811269402504
1629.0,-156.0
1630.0,-112.0
1631.0,-116.0
1632.0,-390.0
1633.0,-99.0
1634.0,-509.2192642390728
1635.0,-535.5213105678558
1636.0,-515.5306875705719
1637.0,-40.0
1638.0,-17.0
1639.0,-225.0
1640.0,-129.0
1641.0,-58.0
1642.0,-141.0
1643.0,-524.7879803180695
1644.0,-522.8862717747688
1645.0,-533.6421817541122
1646.0,-106.0
1647.0,-521.6859430074692
1648.0,-505.56852743029594
1649.0,-21.0
1650.0,-20.0
1651.0,-8.0
1652.0,-77.0
1653.0,-126.0
1654.0,-41.0
1655.0,-528.7511110305786
1656.0,-525.9370505809784
1657.0,-152.0
1658.0,-523.4185248613358
1659.0,48.0
1660.0,-206.0
1661.0,-522.5648626685143
1662.0,-175.0
1663.0,20.0
1664.0,-518.4522077441216
1665.0,-21.0
1666.0,-137.0
1667.0,-115.0
1668.0,-510.8722932636738
1669.0,-14.0
1670.0,0.0
1671.0,-514.1886293888092
1672.0,-28.0
1673.0,24.0
1674.0,-5.0
1675.0,-514.2143219709396
1676.0,-57.0
1677.0,-543.9394861459732
1678.0,-398.0
1679.0,-506.10338896512985
1680.0,-90.0
1681.0,-519.5345148444176
1682.0,-169.0
1683.0,31.0
1684.0,1.0
1685.0,-118.0
1686.0,-29.0
1687.0,10.0
1688.0,-166.0
1689.0,-22.0
1690.0,-80.0
1691.0,-182.0
1692.0,-560.0635349750519
1693.0,-42.0
1694.0,26.0
1695.0,-515.7318383455276
1696.0,0.0
1697.0,-511.1855238676071
1698.0,-520.0764417648315
1699.0,-522.0276713371277
1700.0,-538.9464855194092
1701.0,-121.0
1702.0,-174.0
1703.0,-224.0
1704.0,-509.966205060482
1705.0,-526.1639147996902
1706.0,-54.0
1707.0,15.0
1708.0,-49.0
1709.0,-1.0
1710.0,-28.0
1711.0,-56.0
1712.0,13.0
1713.0,-515.9092962741852
1714.0,-382.0
1715.0,-520.886442065239
1716.0,-45.0
1717.0,-18.0
1718.0,-66.0
1719.0,-1.0
1720.0,22.0
1721.0,-520.8436951041222
1722.0,47.0
1723.0,10.0
1724.0,-166.0
1725.0,-507.3656551539898
1726.0,-542.0208364725113
1727.0,-26.0
1728.0,-518.3690503239632
1729.0,-27.0
1730.0,-73.0
1731.0,3.0
1732.0,-20.0
1733.0,-511.096303910017
1734.0,-51.0
1735.0,-522.8561908006668
1736.0,-79.0
1737.0,-511.9293086230755
1738.0,-545.2548086643219
1739.0,-134.0
1740.0,14.0
1741.0,-70.0
1742.0,-5.0
1743.0,-120.0
1744.0,-125.0
1745.0,-139.0
1746.0,-508.47758650779724
1747.0,-523.5618427395821
1748.0,-503.3236298710108
1749.0,-523.7314000725746
1750.0,-125.0
1751.0,-103.0
1752.0,-505.5468276143074
1753.0,-514.0864685177803
1754.0,-512.8961771726608
1755.0,-41.0
1756.0,-521.9533041119576
1757.0,-513.957054913044
1758.0,46.0
1759.0,-508.9713364839554
1760.0,-526.0908365249634
1761.0,-54.0
1762.0,-72.0
1763.0,-543.2576566934586
1764.0,22.0
1765.0,-517.5861969590187
1766.0,-28.0
1767.0,-534.8855286836624
1768.0,-29.0
1769.0,-31.0
1770.0,-54.0
1771.0,-42.0
1772.0,-521.7992499470711
1773.0,-145.0
1774.0,-512.9987359046936
1775.0,-508.94844457507133
1776.0,-524.614904820919
1777.0,-81.0
1778.0,-352.0
1779.0,-518.9322963356972
1780.0,-521.1307674646378
1781.0,-515.1032090187073
1782.0,-128.0
1783.0,-512.7083733677864
1784.0,-315.0
1785.0,-510.8019918203354
1786.0,-518.2411834597588
1787.0,-529.5192569494247
1788.0,-49.0
1789.0,-69.0
1790.0,20.0
1791.0,-149.0
1792.0,-24.0
1793.0,-101.0
1794.0,-30.0
1795.0,-514.9663537740707
1796.0,-38.0
1797.0,-65.0
1798.0,-186.0
1799.0,43.0
1800.0,-5.0
1801.0,-519.1698282957077
1802.0,-49.0
1803.0,-509.0498887002468
1804.0,-236.0
1805.0,-521.3212624192238
1806.0,-518.3245629072189
1807.0,-513.9808356761932
1808.0,-523.621766269207
1809.0,-14.0
1810.0,-511.329610645771
1811.0,-147.0
1812.0,-24.0
1813.0,-518.8848853111267
1814.0,-53.0
1815.0,-9.0
1816.0,-528.6864340305328
1817.0,-183.0
1818.0,-2.0
1819.0,-522.6792022585869
1820.0,-51.0
1821.0,-518.0445939302444
1822.0,-107.0
1823.0,-516.5178537368774
1824.0,-176.0
1825.0,-10.0
1826.0,-584.19970870018
1827.0,15.0
1828.0,-515.9134328365326
1829.0,-514.5778924226761
1830.0,-516.3842305541039
1831.0,-510.8454033732414
1832.0,-507.4436157941818
1833.0,-512.2482173144817
1834.0,-5.0
1835.0,-6.0
1836.0,46.0
1837.0,-82.0
1838.0,-10.0
1839.0,-523.6629605293274
1840.0,-530.2787810564041
1841.0,-545.702600479126
1842.0,-10.0
1843.0,21.0
1844.0,-528.6984443664551
1845.0,-197.0
1846.0,-517.0179605484009
1847.0,-331.0
1848.0,-524.9611631035805
1849.0,-516.9011384248734
1850.0,-521.0295245051384
1851.0,-524.9236524105072
1852.0,20.0
1853.0,-62.0
1854.0,-517.7311182022095
1855.0,-519.0442904829979
1856.0,-518.6556458473206
1857.0,-563.8300120830536
1858.0,-520.8322703838348
1859.0,0.0
1860.0,-24.0
1861.0,-81.0
1862.0,-135.0
1863.0,-518.4656471014023
1864.0,-62.0
1865.0,-92.0
1866.0,-330.0
1867.0,-545.4038560390472
1868.0,-547.6748645305634
1869.0,-119.0
1870.0,-124.0
1871.0,-519.2894399166107
1872.0,-9.0
1873.0,-9.0
1874.0,3.0
1875.0,-510.66879108548164
1876.0,-43.0
1877.0,3.0
1878.0,15.0
1879.0,-10.0
1880.0,-508.354027569294
1881.0,-15.0
1882.0,-506.94575905799866
1883.0,-78.0
1884.0,-298.0
1885.0,-534.7180068492889
1886.0,-120.0
1887.0,-518.7316745519638
1888.0,-136.0
1889.0,26.0
1890.0,-133.0
1891.0,-33.0
1892.0,-92.0
1893.0,11.0
1894.0,-57.0
1895.0,-5.0
1896.0,17.0
1897.0,-28.0
1898.0,-89.0
1899.0,-520.2534228563309
1900.0,-28.0
1901.0,-32.0
1902.0,-83.0
1903.0,-518.5140430927277
1904.0,-46.0
1905.0,13.0
1906.0,-19.0
1907.0,-97.0
1908.0,3.0
1909.0,-56.0
1910.0,-26.0
1911.0,-45.0
1912.0,-79.0
1913.0,-517.8915455937386
1914.0,-41.0
1915.0,24.0
1916.0,-514.5508974790573
1917.0,-73.0
1918.0,-549.1286009550095
1919.0,-213.0
1920.0,-131.0
1921.0,9.0
1922.0,-39.0
1923.0,-4.0
1924.0,-65.0
1925.0,-518.2394370436668
1926.0,-82.0
1927.0,-505.4292779415846
1928.0,-522.9147151112556
1929.0,-63.0
1930.0,-522.6254403591156
1931.0,-531.2074154615402
1932.0,-26.0
1933.0,-524.348121881485
1934.0,-23.0
1935.0,-23.0
1936.0,7.0
1937.0,-120.0
1938.0,-35.0
1939.0,-546.338140964508
1940.0,-506.2418784946203
1941.0,-45.0
1942.0,-22.0
1943.0,-69.0
1944.0,-142.0
1945.0,-518.6780005693436
1946.0,-514.4699230790138
1947.0,-514.51336145401
1948.0,-520.1671212911606
1949.0,-523.6721277236938
1950.0,-512.2113965451717
1951.0,-71.0
1952.0,-7.0
1953.0,-507.71922543644905
1954.0,-517.8374007344246
1955.0,-166.0
1956.0,-512.2990407049656
1957.0,-511.04412376880646
1958.0,-10.0
1959.0,-8.0
1960.0,-68.0
1961.0,5.0
1962.0,-107.0
1963.0,-517.779316008091
1964.0,-123.0
1965.0,14.0
1966.0,-33.0
1967.0,-508.18919837474823
1968.0,-511.086942255497
1969.0,-207.0
1970.0,-509.7584694623947
1971.0,-199.0
1972.0,-48.0
1973.0,-18.0
1974.0,-514.402525126934
1975.0,-84.0
1976.0,-117.0
1977.0,20.0
1978.0,-144.0
1979.0,11.0
1980.0,-518.603041768074
1981.0,-70.0
1982.0,-522.4475964903831
1983.0,-84.0
1984.0,-517.8707793354988
1985.0,-512.2302167117596
1986.0,-51.0
1987.0,-25.0
1988.0,-30.0
1989.0,-512.9517495632172
1990.0,-87.0
1991.0,-7.0
1992.0,-135.0
1993.0,31.0
1994.0,-522.5398927927017
1995.0,-46.0
1996.0,-518.9046517014503
1997.0,-512.4807260930538
1998.0,-16.0
1999.0,-518.0300027132034
2000.0,-505.1018085330725
2001.0,-220.0
2002.0,-12.0
2003.0,-520.4285010695457
2004.0,-24.0
2005.0,-535.6483548879623
2006.0,-516.9613033533096
2007.0,-27.0
2008.0,-54.0
2009.0,-31.0
2010.0,-545.13298869133
2011.0,-2.0
2012.0,23.0
2013.0,-16.0
2014.0,-33.0
2015.0,-96.0
2016.0,20.0
2017.0,-1.0
2018.0,-31.0
2019.0,-28.0
2020.0,-8.0
2021.0,-369.0
2022.0,-31.0
2023.0,-87.0
2024.0,3.0
2025.0,-518.9760372042656
2026.0,8.0
2027.0,-96.0
2028.0,-516.5185034275055
2029.0,-35.0
2030.0,6.0
2031.0,-8.0
2032.0,-512.3198218643665
2033.0,-45.0
2034.0,-537.5521838665009
2035.0,4.0
2036.0,-519.2785978317261
2037.0,-3.0
2038.0,-40.0
2039.0,-22.0
2040.0,-107.0
2041.0,-518.7352210283279
2042.0,-36.0
2043.0,-4.0
2044.0,-58.0
2045.0,26.0
2046.0,-77.0
2047.0,8.0
2048.0,-129.0
2049.0,-520.5347061157227
2050.0,-28.0
2051.0,10.0
2052.0,-22.0
2053.0,-67.0
2054.0,-41.0
2055.0,-110.0
2056.0,-15.0
2057.0,-35.0
2058.0,11.0
2059.0,-505.29038049280643
2060.0,-524.3857204914093
2061.0,-516.4065301418304
2062.0,-26.0
2063.0,-537.0420783758163
2064.0,-520.0458839535713
2065.0,24.0
2066.0,-515.7639637589455
2067.0,21.0
2068.0,-41.0
2069.0,-63.0
2070.0,-518.0682688951492
2071.0,31.0
2072.0,-17.0
2073.0,-511.80504783988
2074.0,-185.0
2075.0,-509.9718190729618
2076.0,-520.1368778944016
2077.0,-57.0
2078.0,-516.2388235330582
2079.0,-526.3959586620331
2080.0,-517.410309612751
2081.0,-26.0
2082.0,-15.0
2083.0,-530.4112553596497
2084.0,-44.0
2085.0,22.0
2086.0,-509.2903360724449
2087.0,-511.10558062791824
2088.0,-28.0
2089.0,15.0
2090.0,14.0
2091.0,-204.0
2092.0,-509.31379720568657
2093.0,-2.0
2094.0,-190.0
2095.0,-209.0
2096.0,-69.0
2097.0,-34.0
2098.0,17.0
2099.0,-512.2321851551533
2100.0,27.0
2101.0,-538.3878827095032
2102.0,-536.1835956573486
2103.0,-514.7566705942154
2104.0,1.0
2105.0,-78.0
2106.0,-11.0
2107.0,-546.5798944234848
2108.0,-63.0
2109.0,-527.0961284637451
2110.0,-93.0
2111.0,12.0
2112.0,17.0
2113.0,-30.0
2114.0,-74.0
2115.0,-42.0
2116.0,-521.4840173721313
2117.0,12.0
2118.0,-82.0
2119.0,-46.0
2120.0,-514.3204510211945
2121.0,-515.3918713331223
2122.0,-513.4487196803093
2123.0,38.0
2124.0,17.0
2125.0,36.0
2126.0,26.0
2127.0,18.0
2128.0,-542.0151948928833
2129.0,-36.0
2130.0,-518.0660426616669
2131.0,-1.0
2132.0,-98.0
2133.0,-18.0
2134.0,-81.0
2135.0,10.0
2136.0,1.0
2137.0,-7.0
2138.0,34.0
2139.0,-511.8111081421375
2140.0,-520.3657805919647
2141.0,-1.0
2142.0,-13.0
2143.0,-506.9078415632248
2144.0,-100.0
2145.0,-136.0
2146.0,-3.0
2147.0,-278.0
2148.0,-155.0
2149.0,-51.0
2150.0,-531.0165107250214
2151.0,-523.0452910065651
2152.0,-54.0
2153.0,27.0
2154.0,-19.0
2155.0,-100.0
2156.0,-18.0
2157.0,-77.0
2158.0,-36.0
2159.0,-520.3461617231369
2160.0,-518.3485418558121
2161.0,-72.0
2162.0,-53.0
2163.0,-71.0
2164.0,20.0
2165.0,-511.8154048919678
2166.0,29.0
2167.0,-100.0
2168.0,-523.8699808716774
2169.0,-75.0
2170.0,-521.0455030202866
2171.0,-260.0
2172.0,-10.0
2173.0,-536.4345788955688
2174.0,-26.0
2175.0,-28.0
2176.0,-187.0
2177.0,-509.9081978201866
2178.0,-26.0
2179.0,-506.39182925224304
2180.0,-33.0
2181.0,42.0
2182.0,-526.2482732534409
2183.0,-21.0
2184.0,16.0
2185.0,-114.0
2186.0,-37.0
2187.0,8.0
2188.0,7.0
2189.0,-39.0
2190.0,-521.1739882826805
2191.0,-512.8357887268066
2192.0,-1.0
2193.0,-244.0
2194.0,-156.0
2195.0,-60.0
2196.0,-63.0
2197.0,-89.0
2198.0,4.0
2199.0,-3.0
2200.0,-513.9970868825912
2201.0,9.0
2202.0,-42.0
2203.0,-506.60778507590294
2204.0,13.0
2205.0,-62.0
2206.0,16.0
2207.0,-49.0
2208.0,-55.0
2209.0,-34.0
2210.0,-181.0
2211.0,-518.9747214317322
2212.0,-8.0
2213.0,12.0
2214.0,44.0
2215.0,-125.0
2216.0,28.0
2217.0,-523.6338675022125
2218.0,-29.0
2219.0,-11.0
2220.0,52.0
2221.0,-507.4072688817978
2222.0,24.0
2223.0,-32.0
2224.0,-546.8688815832138
2225.0,-515.2249053120613
2226.0,-58.0
2227.0,-516.9641733169556
2228.0,-506.3479095697403
2229.0,-23.0
2230.0,-18.0
2231.0,16.0
2232.0,-511.7737889289856
2233.0,-509.70335826277733
2234.0,-22.0
2235.0,-508.38545113801956
2236.0,16.0
2237.0,27.0
2238.0,9.0
2239.0,-17.0
2240.0,27.0
2241.0,38.0
2242.0,-31.0
2243.0,-6.0
2244.0,-16.0
2245.0,36.0
2246.0,-49.0
2247.0,-515.0635123252869
2248.0,6.0
2249.0,-116.0
2250.0,0.0
2251.0,-516.7576670646667
2252.0,-521.4865028858185
2253.0,33.0
2254.0,-11.0
2255.0,-511.74558103084564
2256.0,30.0
2257.0,-74.0
2258.0,-522.3813652992249
2259.0,-11.0
2260.0,19.0
2261.0,4.0
2262.0,12.0
2263.0,-29.0
2264.0,-512.5085070729256
2265.0,0.0
2266.0,-511.5400478243828
2267.0,48.0
2268.0,11.0
2269.0,-11.0
2270.0,-11.0
2271.0,28.0
2272.0,-522.6092129945755
2273.0,21.0
2274.0,-512.7571314573288
2275.0,52.0
2276.0,22.0
2277.0,-522.156734764576
2278.0,-60.0
2279.0,32.0
2280.0,-151.0
2281.0,-512.566713988781
2282.0,11.0
2283.0,-521.9041258096695
2284.0,47.0
